office_id	office_name	office_dy	cbdb_office_id	cbdb_office_name	match_type
595	总理海军事务都司帮带大副	清	81039	都司	partial
596	总理海军事务都司帮带大副	清	81039	都司	partial
597	度支部主事	清	87626	主事	partial
598	国子监教习	清	82225	国子监教习	exact
606	翰林院翰林院庶吉士	清	82315	翰林院庶吉士	partial
607	光禄寺典簿	清	82138	光禄寺	partial
608	陆军部候补主事	清	87626	候补主事	partial
609	太常寺额外典簿	清	85239	太常寺	partial
610	太常寺额外典簿	清	85239	太常寺	partial
611	太常寺额外典簿	清	85239	太常寺	partial
612	太常寺额外典簿	清	85239	太常寺	partial
613	太常寺典簿	清	85243	太常寺典簿	exact
618	銮仪卫蓝翎侍卫	清	83582	蓝翎侍卫	partial
619	户部员外郎河南司行走	清	82581	户部员外郎	partial
620	户部员外郞河南司行走	清	85146	司行走	partial
621	光禄寺署正	清	82151	光禄寺署正	exact
622	户部光禄寺署正	清	82151	光禄寺署正	partial
623	邢部郎中	清	83596	郎中	partial
624	户部郎中	清	82512	户部郎中	exact
625	光禄寺额外署正	清	82138	光禄寺	partial
626	钦天监五官灵台郎	清	83874	灵台郎	partial
627	钦天监博士	清	84561	钦天监博士	exact
628	钦天监博士	清	84561	钦天监博士	exact
629	大理院主簿	清	87618	主簿	partial
630	大理院主簿	清	87618	主簿	partial
631	大理院主簿	清	87618	主簿	partial
633	法部提牢	清	85411	提牢	partial
634	刑部主事	清	86386	刑部主事	exact
636	刑部主事	清	86386	刑部主事	exact
637	法部署建筑科员外郎	清	87111	员外郎	partial
638	法部员外郎	清	87111	员外郎	partial
639	法部员外郎	清	87111	员外郎	partial
640	法部郎中	清	83596	郎中	partial
643	銮仪卫蓝翎侍卫	清	83582	蓝翎侍卫	partial
644	户部主事贵州司行走	清	82595	户部主事	partial
645	翰林院日讲起居注官翰林院侍讲学士	清	82309	翰林院日讲起居注官	partial
646	工部额外主事	清	81708	工部额外主事	exact
648	国子监正白旗	清	83041	监正	partial
649	国子监教习	清	82225	国子监教习	exact
650	都察院掌湖广道监察御史	清	80920	道监察御史	partial
651	大理寺右评事	清	80851	大理寺右评事	exact
654	兵部出洋差员外郎	清	87111	员外郎	partial
655	总理海军事务千总充舢板三副	清	84478	千总	partial
656	总理海军事务千总充舢板三副	清	84478	千总	partial
657	度支部主事	清	87626	主事	partial
658	户部主事	清	82595	户部主事	exact
659	户部主事	清	82595	户部主事	exact
660	翰林院日讲起居注官翰林院侍读江西学政	清	82309	翰林院日讲起居注官	partial
661	翰林院日讲起居注官翰林院侍讲江西学政	清	82309	翰林院日讲起居注官	partial
662	户部主事四川司兼陕西司行走	清	82595	户部主事	partial
663	钦天监五官挈壶正	清	84528	挈壶正	partial
665	钦天监冬官正	清	81863	官正	partial
666	刑部员外郎	清	86365	刑部员外郎	exact
667	钦天监春官正	清	81863	官正	partial
668	刑部员外郎	清	86365	刑部员外郎	exact
669	户部刑部员外郞	清	86368	刑部员外郞	partial
670	户部主事四川司陕西行走	清	82595	户部主事	partial
671	户部郎中	清	82512	户部郎中	exact
674	钦天监五官挈壶正	清	84528	挈壶正	partial
676	钦天监五官挈壶正	清	84528	挈壶正	partial
677	光禄寺典簿	清	82138	光禄寺	partial
678	户部郎中浙江司行走	清	82512	户部郎中	partial
679	户部郎中浙江司行走	清	82512	户部郎中	partial
680	刑部员外郎	清	86365	刑部员外郎	exact
681	刑部郎中	清	86301	刑部郎中	exact
682	提督刑部陕西司郎中	清	86353	刑部陕西司郎中	partial
684	户部郎中广东司兼贵州司行走	清	82512	户部郎中	partial
685	太常寺正备读协律郎	清	85239	太常寺	partial
686	太常寺正备读协律郎	清	85239	太常寺	partial
687	太常寺正备读协律郎	清	85239	太常寺	partial
688	太常寺正备读协律郎	清	85239	太常寺	partial
689	太常寺正备读协律郎	清	85239	太常寺	partial
690	国子监典籍	清	82221	国子监典籍	exact
691	銮仪卫经历	清	83978	銮仪卫经历	exact
692	銮仪卫经历	清	83978	銮仪卫经历	exact
693	国子监典籍	清	82221	国子监典籍	exact
694	銮仪卫额外经历	清	83974	銮仪卫	partial
695	户部郎中江南司行走	清	82512	户部郎中	partial
696	户部郎中江南司行走	清	82512	户部郎中	partial
697	詹事府额外主簿	清	81256	额外	partial
698	户部郎中山东司行走	清	82512	户部郎中	partial
699	户部郎中山东司行走	清	82512	户部郎中	partial
700	户部三品衔郎中山东司兼浙江司行走	清	84712	三品衔	partial
701	兵部郎中职方司行走	清	80384	兵部郎中	partial
702	户部郎中江南司兼江西司行走	清	82512	户部郎中	partial
703	户部郎中江南司兼江西司行走	清	82512	户部郎中	partial
704	户部郎中江南司兼山西司行走	清	82512	户部郎中	partial
706	太常寺博士	清	85241	太常寺博士	exact
707	户部太常寺博士	清	85241	太常寺博士	partial
708	都察院特授正指挥	清	87523	指挥	partial
709	都察院特授正指挥	清	87523	指挥	partial
710	都察院正指挥	清	87523	指挥	partial
711	都察院正指挥	清	87523	指挥	partial
712	国子监监丞	清	82224	国子监监丞	exact
713	国子监监丞	清	82224	国子监监丞	exact
714	兵部赏戴蓝翎郎中武库司行走	清	85813	武库司行走	partial
715	兵部赏戴花翎郎中武库司行走	清	85813	武库司行走	partial
716	都察院掌河南道事监察御史	清	82997	监察御史	partial
717	翰林院庚辰科散馆编修	清	84731	散馆编修	partial
718	翰林院检讨	清	82304	翰林院检讨	exact
719	户部钦差户部分司督理大通桥运务汉监督兵部车驾司主事	清	80364	兵部车驾司主事	partial
720	提督钦差户部分司稽查通大通桥运务兵部主事	清	80428	兵部主事	partial
721	邮傅部候补主事	清	87626	候补主事	partial
722	銮仪卫掌司事治仪正	清	83974	銮仪卫	partial
723	工部员外郎营缮司行走	清	81770	工部员外郎	partial
724	工部郎中营缮司行走	清	81716	工部郎中	partial
725	工部员外郎营缮司行走	清	81770	工部员外郎	partial
726	工部员外郎营膳司行走	清	81770	工部员外郎	partial
727	户部主事陕西司兼云南司行走	清	82595	户部主事	partial
728	户部员外郎	清	82581	户部员外郎	exact
729	户部郎中	清	82512	户部郎中	exact
730	都察院山东道监察御史	清	80920	道监察御史	partial
731	户部钦命总理八省漕务兼管粮储河道税务又兼管铜务户部坐粮厅户部郎中	清	82512	户部郎中	partial
732	内阁中书	清	84215	内阁中书	exact
733	内阁中书	清	84215	内阁中书	exact
734	户部郎中云南司行走	清	82512	户部郎中	partial
735	户部户部坐粮厅户部郎中	清	82512	户部郎中	partial
736	都察院掌印给事中	清	87311	掌印给事中	partial
737	户部北新仓监督中书科中书	清	87572	中书科中书	partial
738	都察院给事中	清	81691	给事中	partial
739	户部钦命总理八省漕务兼管粮储河道税务又兼管铜务户部坐粮厅刑部郎中	清	86301	刑部郎中	partial
740	都察院掌京畿道监察御史	清	80920	道监察御史	partial
741	国子监教习	清	82225	国子监教习	exact
742	国子监正白旗	清	83041	监正	partial
743	钦天监博士	清	84561	钦天监博士	exact
744	钦天监笔帖式	清	84560	钦天监笔帖式	exact
745	直隶省督标督标前营游击	清	81116	督标前营游击	partial
746	京营巡补营二司把总	清	80072	把总	partial
747	刑部郎中江苏司行走	清	86301	刑部郎中	partial
748	刑部主事	清	86386	刑部主事	exact
749	法部主事	清	87626	主事	partial
750	户部主事江南司行走	清	82595	户部主事	partial
751	銮仪卫整仪尉	清	83986	銮仪卫整仪尉	exact
752	銮仪卫棕毯管理治仪正	清	83974	銮仪卫	partial
753	銮仪卫棕毯管理治仪正	清	83974	銮仪卫	partial
754	銮仪卫整仪尉	清	83986	銮仪卫整仪尉	exact
755	京营巡补营二司把总	清	80072	把总	partial
756	外务部纽约领事	清	83887	领事	partial
757	民政部员外郎	清	87111	员外郎	partial
758	民政部员外郎	清	87111	员外郎	partial
759	民政部员外郎	清	87111	员外郎	partial
760	翰林院孔目	清	82307	翰林院孔目	exact
761	国子监典簿	清	82219	国子监典簿	exact
762	巡捕南营菜市口汛守备	清	86594	汛守备	partial
763	京师步军统领巡捕五营头司把总	清	80495	步军统领	partial
764	京师步军统领巡捕五营左哨千总	清	80495	步军统领	partial
765	京师步军统领巡捕五营二司把总	清	80495	步军统领	partial
766	京师步军统领巡捕五营二司把总	清	80495	步军统领	partial
767	京师步军统领巡捕五营二司把总	清	80495	步军统领	partial
768	外务部七品小京官	清	84436	七品小京官	partial
769	外务部七品小京官	清	84436	七品小京官	partial
770	外务部七品小京官	清	84436	七品小京官	partial
771	刑部员外郎	清	86365	刑部员外郎	exact
772	户部刑部员外郎	清	86365	刑部员外郎	partial
773	户部刑部员外	清	87111	员外	partial
774	刑部员外郎	清	86365	刑部员外郎	exact
775	户部刑部员外郎	清	86365	刑部员外郎	partial
776	户部刑部员外郎	清	86365	刑部员外郎	partial
777	户部通州中仓监督大理寺寺丞	清	80846	大理寺寺丞	partial
778	户部通州中仓监督刑部员外郞	清	86368	刑部员外郞	partial
779	户部主事陕西司行走	清	82595	户部主事	partial
780	户部主事	清	82595	户部主事	exact
781	户部主事江西司行走	清	82595	户部主事	partial
782	翰林院翰林院检讨	清	82304	翰林院检讨	partial
783	度支部七品小京官	清	84436	七品小京官	partial
784	度支部学习七品小京官	清	84436	七品小京官	partial
785	国子监助教	清	82234	国子监助教	exact
786	户部员外郎四川司行走	清	82581	户部员外郎	partial
787	刑部郎中山西司行走	清	86301	刑部郎中	partial
788	学部小学教育科员外郎	清	87111	员外郎	partial
789	学部试署专门教务科主事	清	87626	主事	partial
790	学部署工科监督学部员外郎	清	87111	员外郎	partial
791	学部专门教务科主事	清	87626	主事	partial
792	工部郎中	清	81716	工部郎中	exact
793	户部郎中	清	82512	户部郎中	exact
794	户部员外郎	清	82581	户部员外郎	exact
796	太常寺额外典籍	清	85239	太常寺	partial
797	太常寺额外典籍	清	85239	太常寺	partial
798	工部钦命木厂监督工部主事	清	81777	工部主事	partial
799	工部主事	清	81777	工部主事	exact
800	翰林院待诏	清	82299	翰林院待诏	exact
802	国子监教习	清	82225	国子监教习	exact
803	工部主事屯田司行走	清	81777	工部主事	partial
804	工部主事屯田司行走	清	81777	工部主事	partial
805	工部五品衔主事屯田司行走	清	85146	司行走	partial
807	度支部学习七品小京官	清	84436	七品小京官	partial
808	度支部帮办度支部七品小京官	清	84436	七品小京官	partial
809	刑部主事	清	86386	刑部主事	exact
813	大理寺司务	清	80845	大理寺	partial
814	大理寺司务	清	80845	大理寺	partial
815	学部七品小京官	清	84436	七品小京官	partial
816	学部小京官	清	86098	小京官	partial
817	銮仪卫蓝翎侍卫	清	83582	蓝翎侍卫	partial
818	光禄寺典簿厅行走	清	82138	光禄寺	partial
819	光禄寺典簿厅行走	清	82138	光禄寺	partial
820	光禄寺典簿听行走	清	82138	光禄寺	partial
821	户部七品小京官山西司行走	清	82518	户部七品小京官	partial
822	户部七品小京官河南司行走	清	82518	户部七品小京官	partial
823	礼部员外郎	清	83720	礼部员外郎	exact
824	礼部掌仪制司印员外郎	清	87111	员外郎	partial
825	礼部七品小京官仪制司行走	清	84436	七品小京官	partial
826	礼部主事	清	83726	礼部主事	exact
827	钦天监挈壶正	清	84528	挈壶正	partial
828	户部郎中陕西司兼广西司行走	清	82512	户部郎中	partial
829	户部郎中福建司兼云南司行走	清	82512	户部郎中	partial
830	户部郎中陕西兼广西司行走	清	82512	户部郎中	partial
832	国子监宗学右翼教习	清	83073	教习	partial
833	銮仪卫三等侍卫	清	84675	三等侍卫	partial
835	陆军部候补员外郎	清	87111	候补员外郎	partial
836	刑部主事	清	86386	刑部主事	exact
837	户部刑部主事	清	86386	刑部主事	partial
838	户部刑部主事	清	86386	刑部主事	partial
839	仓场总督北新仓监督刑部主事	清	80561	仓场总督	partial
840	刑部郎中广东司行走	清	86301	刑部郎中	partial
842	陆军部候补主事	清	87626	候补主事	partial
846	海军处试署科长	清	80079	署	partial
848	外务部主事	清	87626	主事	partial
849	外务部员外郎	清	87111	员外郎	partial
850	外务部主事	清	87626	主事	partial
851	会典馆画图誊录官	清	85327	誊录官	partial
852	銮仪卫三等侍卫	清	84675	三等侍卫	partial
853	銮仪卫三等侍卫	清	84675	三等侍卫	partial
854	国子监左翼教习	清	83073	教习	partial
855	国子监教习	清	82225	国子监教习	exact
856	国子监左翼教习	清	83073	教习	partial
857	法部主事	清	87626	主事	partial
858	法部主事奉天司行走	清	85146	司行走	partial
859	兵部主事	清	80428	兵部主事	exact
860	兵部蓝翎三品衔尽先都司差	清	84712	三品衔	partial
861	工部主事	清	81777	工部主事	exact
862	京营巡补营右哨千总	清	86906	营右哨千总	partial
863	右哨千总	清	84832	哨千总	partial
864	刑部员外郎	清	86365	刑部员外郎	exact
865	刑部郎中	清	86301	刑部郎中	exact
866	总理海军事务千总充操练大副	清	84478	千总	partial
867	总理海军事务千总充操练大副	清	84478	千总	partial
868	銮仪卫掌司事治仪正	清	83974	銮仪卫	partial
869	銮仪卫革辂管理治仪正	清	83974	銮仪卫	partial
870	銮仪卫治仪正	清	83988	銮仪卫治仪正	exact
871	銮仪卫管理治仪正	清	83974	銮仪卫	partial
872	户部员外郎云南司兼山东司行走	清	82581	户部员外郎	partial
